title,rating,genre,popularity,member,duration,studios,aired
Nonton Amanchu!: Yakusoku no Natsu to Atarashii Omoide no Koto Sub Indo,7.36,"['Iyashikei', 'School', 'Shounen', 'Slice of Life']",Popularity: #5255,Members: 7859,Duration: 23 min,Studios: J.C.Staff,"Aired: Mar 29, 2017"
Nonton Ame-iro Cocoa: Side G Sub Indo,4.86,"['Comedy', 'Slice of Life', 'Workplace']",Popularity: #6532,Members: 3160,Duration: 2 min per ep,Studios: EMT Squared,"Aired: Jan 9, 2019 to Mar 27, 2019"
Nonton Amnesia Sub Indo,5.98,"['Fantasy', 'Josei', 'Mystery', 'Reverse Harem', 'Romance']",Popularity: #818,Members: 149888,Duration: 23 min per ep,Studios: Brain's Base,"Aired: Jan 7, 2013 to Mar 25, 2013"
Nonton Ane Log: Moyako Neesan no Tomaranai Monologue Sub Indo,6.02,"['Comedy', 'Ecchi', 'School', 'Shounen']",Popularity: #3334,Members: 15827,Duration: 23 min per ep,Studios: Brain's Base,"Aired: Sep 16, 2014 to Apr 15, 2015"
Nonton Ange Vierge Sub Indo,6,"['Action', 'Adventure', 'Fantasy', 'School', 'Sci-Fi', 'Super Power']",Popularity: #2951,Members: 16441,Duration: 23 min per ep,Studios: SILVER LINK.,"Aired: Jul 10, 2016 to Sep 25, 2016"
Nonton Angel Beats! Sub Indo,8.06,"['Drama', 'School', 'Supernatural']",Popularity: #30,Members: 1281822,Duration: 24 min per ep,Studios: P.A. Works,"Aired: Apr 3, 2010 to Jun 26, 2010"
Nonton Angel Densetsu Sub Indo,7.47,"['Action', 'Comedy', 'Delinquents', 'School']",Popularity: #3524,Members: 21925,Duration: 24 min per ep,Studios: Toei Animation,"Aired: Dec 13, 1996"
Nonton Angolmois: Genkou Kassenki Sub Indo,7.12,"['Action', 'Drama', 'Historical', 'Military', 'Samurai']",Popularity: #2811,Members: 26342,Duration: 23 min per ep,Studios: NAZ,"Aired: Jul 11, 2018 to Sep 26, 2018"
Nonton Ani ni Tsukeru Kusuri Sub Indo,7.48,"['Comedy', 'School']",Popularity: #2083,Members: 42732,Duration: 3 min per ep,Studios: Fanworks,"Aired: Apr 7, 2017 to Jun 23, 2017"
Nonton Ani ni Tsukeru Kusuri wa Nai! 2 Sub Indo,7.73,"['Comedy', 'School']",Popularity: #3076,Members: 26218,Duration: 3 min per ep,Studios: Fanworks,"Aired: Jul 9, 2018 to Dec 17, 2018"
Nonton Ani ni Tsukeru Kusuri wa Nai! 3 Sub Indo,7.69,"['Comedy', 'School']",Popularity: #3566,Members: 19730,Duration: 3 min per ep,Studios: Fanworks,"Aired: Oct 7, 2019 to Dec 23, 2019"
Nonton Ani Tore! EX Sub Indo,5.4,['Sports'],Popularity: #3856,Members: 13064,Duration: 4 min per ep,Studios: Rising Force,"Aired: Oct 13, 2015 to Dec 29, 2015"
Nonton Anima Yell! Sub Indo,6.88,"['CGDCT', 'Comedy', 'Performing Arts', 'School', 'Sports']",Popularity: #3349,Members: 16809,Duration: 23 min per ep,Studios: Doga Kobo,"Aired: Oct 7, 2018 to Dec 23, 2018"
Nonton Animegataris Sub Indo,6.37,"['Comedy', 'Otaku Culture', 'Parody', 'School']",Popularity: #2431,Members: 30191,Duration: 23 min per ep,Studios: WAO World,"Aired: Oct 8, 2017 to Dec 24, 2017"
Nonton Anitore! XX: Hitotsu Yane no Shita de Sub Indo,5.58,['Sports'],Popularity: #5346,Members: 6333,Duration: 4 min per ep,Studios: Rising Force,"Aired: Oct 5, 2016 to Dec 21, 2016"
Nonton Anne Happy♪ Sub Indo,6.95,"['CGDCT', 'School', 'Slice of Life']",Popularity: #2392,Members: 33686,Duration: 23 min per ep,Studios: SILVER LINK.,"Aired: Apr 7, 2016 to Jun 23, 2016"
Nonton Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Sub Indo,8.3,"['Drama', 'Supernatural']",Popularity: #66,Members: 981864,Duration: 22 min per ep,Studios: A-1 Pictures,"Aired: Apr 15, 2011 to Jun 24, 2011"
Nonton Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.: Menma e no Tegami Sub Indo,7.11,"['Comedy', 'Drama']",Popularity: #4381,Members: 9118,Duration: 12 min,Studios: A-1 Pictures,"Aired: Feb 22, 2012"
Nonton Ano Natsu de Matteru Sub Indo,7.41,"['Drama', 'Love Polygon', 'Romance', 'Sci-Fi']",Popularity: #599,Members: 180596,Duration: 23 min per ep,Studios: J.C.Staff,"Aired: Jan 10, 2012 to Mar 27, 2012"
Nonton Another Sub Indo,7.47,"['Gore', 'Horror', 'Mystery', 'School', 'Supernatural']",Popularity: #57,Members: 991291,Duration: 24 min per ep,Studios: P.A. Works,"Aired: Jan 10, 2012 to Mar 27, 2012"
Nonton Another World Sub Indo,7.08,['Sci-Fi'],Popularity: #3789,Members: 15729,Duration: 10 min per ep,Studios: Graphinica,"Aired: Sep 13, 2019 to Oct 4, 2019"
Nonton Ansatsu Kyoushitsu Sub Indo,8.08,"['Action', 'Comedy', 'School', 'Shounen']",Popularity: #33,Members: 1191673,Duration: 23 min per ep,Studios: Lerche,"Aired: Jan 10, 2015 to Jun 20, 2015"
Nonton Ansatsu Kyoushitsu 2nd Season Sub Indo,8.48,"['Action', 'Comedy', 'School', 'Shounen']",Popularity: #85,Members: 891128,Duration: 23 min per ep,Studios: Lerche,"Aired: Jan 8, 2016 to Jul 1, 2016"
Nonton Ao Ashi Sub Indo,8.18,"['Seinen', 'Sports', 'Team Sports']",Popularity: #1157,Members: 103904,Duration: 24 min per ep,Studios: Production I.G,"Aired: Apr 9, 2022 to Sep 24, 2022"
Nonton Ao Haru Ride Sub Indo,7.63,"['Love Polygon', 'Romance', 'School', 'Shoujo']",Popularity: #176,Members: 497600,Duration: 23 min per ep,Studios: Production I.G,"Aired: Jul 8, 2014 to Sep 23, 2014"
Nonton Ao no Exorcist Sub Indo,7.49,"['Action', 'Fantasy', 'Mythology', 'School', 'Shounen']",Popularity: #41,Members: 1156093,Duration: 24 min per ep,Studios: A-1 Pictures,"Aired: Apr 17, 2011 to Oct 2, 2011"
Nonton Ao no Exorcist: Kyoto Fujouou-hen Sub Indo,7.35,"['Action', 'Fantasy', 'Mythology', 'School', 'Shounen']",Popularity: #251,Members: 413245,Duration: 24 min per ep,Studios: A-1 Pictures,"Aired: Jan 7, 2017 to Mar 25, 2017"
Nonton Ao no Exorcist: Kyoto Fujouou-hen OVA Sub Indo,7.1,"['Action', 'Fantasy', 'Mythology', 'Shounen']",Popularity: #2546,Members: 26449,Duration: 24 min per ep,Studios: A-1 Pictures,"Aired: Apr 4, 2017 to Oct 4, 2017"
Nonton Ao no Exorcist: Shimane Illuminati-hen Sub Indo,7.01,"['Action', 'Fantasy', 'Mythology', 'School', 'Shounen']",Popularity: #1803,Members: 26582,Duration: 23 min per ep,Studios: Studio VOLN,"Aired: Jan 7, 2024 to Mar 24, 2024"
Nonton Ao no Kanata no Four Rhythm Sub Indo,6.64,"['School', 'Sci-Fi', 'Sports']",Popularity: #1538,Members: 65756,Duration: 24 min per ep,Studios: Gonzo,"Aired: Jan 12, 2016 to Mar 29, 2016"
Nonton Ao no Orchestra Sub Indo,7.15,"['Drama', 'Music', 'Performing Arts', 'School']",Popularity: #2932,Members: 14500,Duration: 25 min per ep,Studios: Nippon Animation,"Aired: Apr 9, 2023 to Oct 8, 2023"
Nonton Aoharu x Kikanjuu Sub Indo,7.15,"['Crossdressing', 'Shounen', 'Sports', 'Team Sports']",Popularity: #1101,Members: 102470,Duration: 24 min per ep,Studios: Brain's Base,"Aired: Jul 3, 2015 to Sep 18, 2015"
Nonton Aoi Bungaku Series Sub Indo,7.67,"['Drama', 'Historical', 'Psychological', 'Suspense']",Popularity: #1092,Members: 65322,Duration: 23 min per ep,Studios: Madhouse,"Aired: Oct 11, 2009 to Dec 27, 2009"
Nonton Aoi Hana Sub Indo,7.1,"['Drama', 'Girls Love', 'School']",Popularity: #2071,Members: 36697,Duration: 22 min per ep,Studios: J.C.Staff,"Aired: Jul 2, 2009 to Sep 10, 2009"
Nonton Aoki Hagane no Arpeggio: Ars Nova Sub Indo,7.35,"['Action', 'Sci-Fi', 'Seinen']",Popularity: #1526,Members: 69729,Duration: 24 min per ep,Studios: SANZIGEN,"Aired: Oct 8, 2013 to Dec 24, 2013"
Nonton Appare-Ranman! Sub Indo,7.25,"['Adult Cast', 'Comedy', 'Historical', 'Racing']",Popularity: #1715,Members: 49974,Duration: 23 min per ep,Studios: P.A. Works,"Aired: Apr 10, 2020 to Sep 25, 2020"
Nonton Aquarion Evol Sub Indo,7.08,"['Action', 'Fantasy', 'Mecha', 'Romance', 'Sci-Fi']",Popularity: #1993,Members: 45119,Duration: 24 min per ep,Studios: Satelight,"Aired: Jan 9, 2012 to Jun 25, 2012"
Nonton Araburu Kisetsu no Otome-domo yo Sub Indo,7.32,"['Drama', 'Romance', 'School', 'Shounen']",Popularity: #692,Members: 152608,Duration: 24 min per ep,Studios: Lay-duce,"Aired: Jul 6, 2019 to Sep 21, 2019"
Nonton Arad: Suming zhi Men Sub Indo,6.03,"['Action', 'Adventure', 'Fantasy']",Popularity: #10744,Members: 294,Duration: 14 min per ep,Studios: Success Corp.,"Aired: Apr 28, 2017 to Sep 1, 2017"
Nonton Arakawa Under the Bridge Sub Indo,7.56,"['Comedy', 'Romance', 'Seinen']",Popularity: #660,Members: 153888,Duration: 24 min per ep,Studios: Shaft,"Aired: Apr 5, 2010 to Jun 28, 2010"
Nonton Arakawa Under the Bridge x Bridge Sub Indo,7.71,"['Comedy', 'Romance', 'Seinen']",Popularity: #1422,Members: 86533,Duration: 23 min per ep,Studios: Shaft,"Aired: Oct 4, 2010 to Dec 27, 2010"
Nonton Arata Kangatari Sub Indo,6.43,"['Adventure', 'Fantasy', 'Isekai', 'Shounen']",Popularity: #2524,Members: 33134,Duration: 24 min per ep,Studios: Satelight,"Aired: Apr 9, 2013 to Jul 2, 2013"
Nonton Arcana Famiglia Sub Indo,6.26,"['Action', 'Fantasy', 'Reverse Harem', 'Romance']",Popularity: #1157,Members: 98889,Duration: 24 min per ep,Studios: J.C.Staff,"Aired: Jul 1, 2012 to Sep 16, 2012"
Nonton Arcane Sub Indo,9,"['Action', 'Adventure', 'Animation', 'Drama', 'Fantasy', 'Sci-Fi']",Popularity: #99999,Members:,Duration:,Studios:,Aired: 2021
Nonton Area no Kishi Sub Indo,7.17,"['Comedy', 'School', 'Shounen', 'Sports', 'Team Sports']",Popularity: #2474,Members: 35190,Duration: 25 min per ep,Studios: Shin-Ei Animation,"Aired: Jan 7, 2012 to Sep 29, 2012"
Nonton Aria The Animation Sub Indo,7.68,"['Fantasy', 'Iyashikei', 'Sci-Fi', 'Shounen', 'Slice of Life']",Popularity: #1433,Members: 50738,Duration: 24 min per ep,Studios: HAL Film Maker,"Aired: Oct 6, 2005 to Dec 29, 2005"
Nonton Aria The Natural Sub Indo,8.17,"['Fantasy', 'Iyashikei', 'Sci-Fi', 'Shounen', 'Slice of Life']",Popularity: #2395,Members: 29781,Duration: 24 min per ep,Studios: HAL Film Maker,"Aired: Apr 3, 2006 to Sep 25, 2006"
Nonton Aria The Origination Sub Indo,8.48,"['Fantasy', 'Iyashikei', 'Sci-Fi', 'Shounen', 'Slice of Life']",Popularity: #1726,Members: 32032,Duration: 24 min per ep,Studios: HAL Film Maker,"Aired: Jan 8, 2008 to Apr 1, 2008"
Nonton Arifureta Shokugyou de Sekai Saikyou Sub Indo,6.71,"['Action', 'Adventure', 'Fantasy', 'Harem', 'Isekai']",Popularity: #285,Members: 399914,Duration: 23 min per ep,Studios: asread.,"Aired: Jul 8, 2019 to Oct 7, 2019"
Nonton Arifureta Shokugyou de Sekai Saikyou 2nd Season Sub Indo,7.17,"['Action', 'Adventure', 'Fantasy', 'Harem', 'Isekai']",Popularity: #616,Members: 157512,Duration: 23 min per ep,Studios: asread.,"Aired: Jan 13, 2022 to Mar 31, 2022"
Nonton Arifureta Shokugyou de Sekai Saikyou: Maboroshi no Bouken to Kiseki no Kaigou Sub Indo,7.15,"['Action', 'Adventure', 'Fantasy', 'Harem', 'Isekai']",Popularity: #3935,Members: 12213,Duration: 42 min,Studios: asread.,"Aired: Sep 25, 2022"
Nonton Arknights: Fuyukomori Kaerimichi Sub Indo,7.58,"['Action', 'Fantasy']",Popularity: #3471,Members: 12343,Duration: 23 min per ep,Studios: Yostar Pictures,"Aired: Oct 7, 2023 to Nov 25, 2023"
Nonton Arknights: Reimei Zensou Sub Indo,7.08,"['Action', 'Fantasy']",Popularity: #2018,Members: 36037,Duration: 23 min per ep,Studios: Yostar Pictures,"Aired: Oct 29, 2022 to Dec 17, 2022"
Nonton Ars no Kyojuu Sub Indo,6.08,"['Action', 'Adventure', 'Fantasy']",Popularity: #3396,Members: 13463,Duration: 24 min per ep,Studios: Asahi Production,"Aired: Jan 7, 2023 to Mar 25, 2023"
Nonton Arslan Senki Sub Indo,7.65,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Historical', 'Military', 'Shounen']",Popularity: #624,Members: 167487,Duration: 24 min per ep,Studios: SANZIGEN,"Aired: Apr 5, 2015 to Sep 27, 2015"
Nonton Arslan Senki (TV): Fuujin Ranbu Sub Indo,7.5,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Historical', 'Military', 'Shounen']",Popularity: #1601,Members: 77587,Duration: 24 min per ep,Studios: LIDENFILMS,"Aired: Jul 3, 2016 to Aug 21, 2016"
Nonton Arslan Senki (TV): Tsuioku no Shou – Dakkan no Yaiba Sub Indo,6.57,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Historical', 'Military']",Popularity: #5565,Members: 5975,Duration: 24 min,Studios: SANZIGEN,"Aired: Jul 5, 2015"
Nonton Arte Sub Indo,7.19,"['Drama', 'Historical', 'Seinen', 'Visual Arts']",Popularity: #1713,Members: 57285,Duration: 24 min per ep,Studios: Seven Arcs,"Aired: Apr 4, 2020 to Jun 20, 2020"
Nonton Aru Asa Dummy Head Mic ni Natteita Ore-kun no Jinsei Sub Indo,5.03,['Slice of Life'],Popularity: #4818,Members: 6536,Duration: 3 min per ep,Studios: EKACHI EPILKA,"Aired: Oct 13, 2022 to Dec 29, 2022"
Nonton Asa made Jugyou Chu! Sub Indo,6.04,"['Comedy', 'Crossdressing', 'Ecchi', 'Romance', 'School']",Popularity: #2943,Members: 27861,Duration: 29 min,Studios: GoHands,"Aired: Jun 23, 2012"
Nonton Asagao to Kase-san. Sub Indo,7.7,"['Girls Love', 'School', 'Shoujo']",Popularity: #1862,Members: 49140,Duration: 58 min,Studios: Zexcs,"Aired: Jun 9, 2018"
Nonton Asatte no Houkou. Sub Indo,7.03,"['Drama', 'Supernatural']",Popularity: #4424,Members: 10314,Duration: 24 min per ep,Studios: J.C.Staff,"Aired: Oct 6, 2006 to Dec 22, 2006"
Nonton Ashita Sekai ga Owaru toshitemo Sub Indo,6.36,"['Action', 'Drama', 'Romance', 'Sci-Fi']",Popularity: #4345,Members: 7049,Duration: 1 hr 33 min,Studios: Craftar Studios,"Aired: Jan 25, 2019"
Nonton Asobi Asobase Sub Indo,8.19,"['Comedy', 'Gag Humor', 'School', 'Seinen']",Popularity: #469,Members: 227545,Duration: 23 min per ep,Studios: Lerche,"Aired: Jul 8, 2018 to Sep 23, 2018"
Nonton Asobi Asobase OVA Sub Indo,7.52,"['Comedy', 'Gag Humor', 'School', 'Seinen']",Popularity: #3133,Members: 25919,Duration: 13 min,Studios: Lerche,"Aired: Dec 26, 2018"
Nonton Asobi Asobase Specials Sub Indo,7.6,"['Comedy', 'Gag Humor', 'Seinen']",Popularity: #3255,Members: 25343,Duration: 6 min per ep,Studios: Lerche,"Aired: Nov 28, 2018 to Dec 21, 2018"
Nonton Asobi ni Iku yo! Sub Indo,6.57,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Sci-Fi']",Popularity: #1183,Members: 92212,Duration: 24 min per ep,Studios: AIC PLUS+,"Aired: Jul 11, 2010 to Sep 26, 2010"
Nonton Assassins Pride Sub Indo,5.93,['Fantasy'],Popularity: #683,Members: 173148,Duration: 24 min per ep,Studios: EMT Squared,"Aired: Oct 10, 2019 to Dec 26, 2019"
Nonton Assault Lily: Bouquet Sub Indo,6.49,"['Action', 'Fantasy']",Popularity: #2275,Members: 30085,Duration: 24 min per ep,Studios: Shaft,"Aired: Oct 2, 2020 to Dec 25, 2020"
Nonton Astarotte no Omocha! Sub Indo,6.48,"['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Isekai', 'Romance', 'Seinen']",Popularity: #1561,Members: 69513,Duration: 23 min per ep,Studios: Diomedéa,"Aired: Apr 11, 2011 to Jun 26, 2011"
Nonton Astro Note Sub Indo,6.51,"['Comedy', 'Romance', 'Sci-Fi']",Popularity: #4910,Members: 2294,Duration: 24 min per ep,Studios: Telecom Animation Film,"Aired: Apr 5, 2024 to ?"
Nonton Asu no Yoichi! Sub Indo,6.69,"['Action', 'Comedy', 'Ecchi', 'Harem', 'Martial Arts', 'Romance', 'Shounen']",Popularity: #1162,Members: 110655,Duration: 24 min per ep,Studios: AIC,"Aired: Jan 9, 2009 to Mar 27, 2009"
Nonton Asura Cryin’ Sub Indo,6.89,"['Action', 'Fantasy', 'Harem', 'Mecha', 'School', 'Sci-Fi']",Popularity: #2051,Members: 47049,Duration: 24 min per ep,Studios: Seven Arcs,"Aired: Apr 2, 2009 to Jun 25, 2009"
Nonton Asura Cryin’ 2 Sub Indo,7.24,"['Action', 'Fantasy', 'Harem', 'Mecha', 'School', 'Sci-Fi']",Popularity: #2780,Members: 32381,Duration: 24 min per ep,Studios: Seven Arcs,"Aired: Oct 1, 2009 to Dec 24, 2009"
Nonton Atarashii Joushi wa Do Tennen Sub Indo,7.97,"['Adult Cast', 'Iyashikei', 'Slice of Life', 'Workplace']",Popularity: #3098,Members: 18292,Duration: 23 min per ep,Studios: A-1 Pictures,"Aired: Oct 7, 2023 to Dec 23, 2023"
Nonton Aura: Maryuinkoga Saigo no Tatakai Sub Indo,7.3,"['Drama', 'Romance', 'School']",Popularity: #1905,Members: 41635,Duration: 1 hr 23 min,Studios: AIC ASTA,"Aired: Apr 13, 2013"
Nonton Avatar: The Legend of Korra Book 1 Sub Indo,N/A,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Sci-Fi']",Popularity: #99999,Members:,Duration:,Studios:,Aired:
Nonton Avatar: The Legend of Korra Book 2 Sub Indo,N/A,"['Action', 'Adventure', 'Martial Arts']",Popularity: #99999,Members:,Duration:,Studios:,Aired:
Nonton Avatar: The Legend of Korra Book 3 Sub Indo,N/A,"['Action', 'Adventure', 'Martial Arts']",Popularity: #99999,Members:,Duration:,Studios:,Aired:
Nonton Avatar: The Legend of Korra Book 4 Sub Indo,N/A,"['Action', 'Adventure', 'Martial Arts']",Popularity: #99999,Members:,Duration:,Studios:,Aired:
Nonton Ayaka Sub Indo,6.43,"['Fantasy', 'Mythology']",Popularity: #3412,Members: 13074,Duration: 23 min per ep,Studios: Studio Blanc.,"Aired: Jul 2, 2023 to Sep 17, 2023"
Nonton Ayakashi Sub Indo,6.31,"['Action', 'Fantasy', 'Gore', 'Horror', 'Sci-Fi', 'Super Power']",Popularity: #4102,Members: 12569,Duration: 23 min per ep,Studios: Tokyo Kids,"Aired: Dec 12, 2007 to Feb 27, 2008"
Nonton Ayakashi Triangle Sub Indo,6.44,"['Action', 'Comedy', 'Ecchi', 'Magical Sex Shift', 'Mythology', 'Romance', 'Shounen', 'Supernatural']",Popularity: #2617,Members: 17097,Duration: 23 min per ep,Studios: Connect,"Aired: Jan 10, 2023 to Sep 26, 2023"
Nonton Azumanga Daioh Sub Indo,8.03,"['CGDCT', 'Comedy', 'Gag Humor', 'School']",Popularity: #650,Members: 158807,Duration: 24 min per ep,Studios: J.C.Staff,"Aired: Apr 9, 2002 to Oct 1, 2002"
Nonton Azur Lane Sub Indo,6.29,"['Action', 'Anthropomorphic', 'Military', 'Sci-Fi']",Popularity: #1375,Members: 61883,Duration: 23 min per ep,Studios: Bibury Animation Studios,"Aired: Oct 3, 2019 to Mar 20, 2020"
Nonton Azur Lane: Bisoku Zenshin! Sub Indo,7.01,"['Anthropomorphic', 'CGDCT', 'Comedy', 'Military', 'Sci-Fi']",Popularity: #3074,Members: 20154,Duration: 8 min per ep,Studios: Studio CANDY BOX,"Aired: Jan 12, 2021 to Mar 30, 2021"
Nonton B-gata H-kei Sub Indo,6.84,"['Comedy', 'Ecchi', 'Romance', 'School', 'Seinen']",Popularity: #591,Members: 220020,Duration: 24 min per ep,Studios: HAL Film Maker,"Aired: Apr 2, 2010 to Jun 18, 2010"
Nonton B-Project: Kodou*Ambitious Sub Indo,6.58,"['Idols (Male)', 'Music']",Popularity: #3230,Members: 16753,Duration: 24 min per ep,Studios: A-1 Pictures,"Aired: Jul 3, 2016 to Sep 25, 2016"
Nonton B-Project: Netsuretsu*Love Call Sub Indo,6.28,"['Idols (Male)', 'Music']",Popularity: #8182,Members: 697,Duration: 23 min per ep,Studios: Asahi Production,"Aired: Oct 2, 2023 to Dec 18, 2023"
Nonton B-Project: Zecchou*Emotion Sub Indo,6.69,"['Idols (Male)', 'Music']",Popularity: #5423,Members: 4612,Duration: 24 min per ep,Studios: Bandai Namco Pictures,"Aired: Jan 12, 2019 to Mar 30, 2019"
Nonton B: The Beginning Sub Indo,7.16,"['Action', 'Detective', 'Mystery', 'Psychological', 'Supernatural', 'Suspense']",Popularity: #678,Members: 175952,Duration: 23 min per ep,Studios: Production I.G,"Aired: Mar 2, 2018"
Nonton B’T X Sub Indo,7.05,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",Popularity: #5878,Members: 5383,Duration: 22 min per ep,Studios: TMS Entertainment,"Aired: Apr 6, 1996 to Sep 21, 1996"
Nonton B’T X Neo Sub Indo,7.15,"['Action', 'Adventure', 'Shounen']",Popularity: #8320,Members: 2506,Duration: 24 min per ep,Studios: TMS Entertainment,"Aired: Aug 21, 1997 to Jan 21, 1998"
Nonton Baby Princess 3D Paradise 0 [Love] Sub Indo,6.39,"['Ecchi', 'Harem']",Popularity: #4036,Members: 15213,Duration: 29 min,Studios: Studio Comet,"Aired: Jul 20, 2011"
Nonton Baby Steps Sub Indo,7.8,"['School', 'Shounen', 'Sports']",Popularity: #1558,Members: 74368,Duration: 24 min per ep,Studios: Pierrot,"Aired: Apr 6, 2014 to Sep 21, 2014"
Nonton Baby Steps 2nd Season Sub Indo,8.01,"['School', 'Shounen', 'Sports']",Popularity: #2201,Members: 54621,Duration: 24 min per ep,Studios: Pierrot,"Aired: Apr 5, 2015 to Sep 20, 2015"
Nonton Babylon Sub Indo,6.74,"['Adult Cast', 'Detective', 'Mystery', 'Psychological', 'Suspense']",Popularity: #1495,Members: 54602,Duration: 24 min per ep,Studios: Revoroot,"Aired: Oct 7, 2019 to Jan 28, 2020"
Nonton Baccano! Sub Indo,8.36,"['Action', 'Adult Cast', 'Historical', 'Mystery', 'Organized Crime', 'Supernatural']",Popularity: #190,Members: 381936,Duration: 24 min per ep,Studios: Brain's Base,"Aired: Jul 27, 2007 to Nov 2, 2007"
Nonton Baccano! Specials Sub Indo,8.09,"['Action', 'Adult Cast', 'Historical', 'Mystery', 'Organized Crime', 'Supernatural']",Popularity: #1329,Members: 112487,Duration: 28 min per ep,Studios: Brain's Base,"Aired: Feb 27, 2008 to May 28, 2008"
Nonton Back Arrow Sub Indo,6.33,"['Action', 'Fantasy', 'Mecha']",Popularity: #3497,Members: 13522,Duration: 23 min per ep,Studios: Studio VOLN,"Aired: Jan 9, 2021 to Jun 19, 2021"
Nonton Back Street Girls: Gokudolls Sub Indo,6.96,"['Comedy', 'Ecchi', 'Magical Sex Shift', 'Organized Crime', 'Seinen', 'Workplace']",Popularity: #1507,Members: 79917,Duration: 24 min per ep,Studios: J.C.Staff,"Aired: Jul 4, 2018 to Sep 5, 2018"
Nonton Bai Ye Ling Long Sub Indo,6.3,"['Romance', 'School']",Popularity: #8865,Members: 751,Duration: 15 min per ep,Studios: Seven Stone Entertainment,"Aired: Jun 6, 2018 to Nov 21, 2018"
Nonton Baka to Test to Shoukanjuu Sub Indo,7.51,"['Comedy', 'Love Polygon', 'Romance', 'School']",Popularity: #334,Members: 347518,Duration: 24 min per ep,Studios: SILVER LINK.,"Aired: Jan 7, 2010 to Apr 1, 2010"
Nonton Baka to Test to Shoukanjuu Ni! Sub Indo,7.67,"['Comedy', 'Love Polygon', 'Romance', 'School', 'Super Power']",Popularity: #630,Members: 225002,Duration: 24 min per ep,Studios: SILVER LINK.,"Aired: Jul 8, 2011 to Sep 30, 2011"
Nonton Bakemono no Ko Sub Indo,8.24,"['Adventure', 'Anthropomorphic', 'Fantasy', 'Isekai']",Popularity: #540,Members: 225973,Duration: 1 hr 59 min,Studios: Studio Chizu,"Aired: Jul 11, 2015"
Nonton Bakemonogatari Sub Indo,8.33,"['Mystery', 'Romance', 'Supernatural', 'Vampire']",Popularity: #91,Members: 730493,Duration: 25 min per ep,Studios: Shaft,"Aired: Jul 3, 2009 to Jun 25, 2010"
